*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1400","RB,NU,P1,F","PM2.5","2","3","2","1","7","1","1","2","1","1","1","1","2","7","99","","","","","","","","","","","",""
"091701","Steeper","Ne 12 48 22 W5","53.1325","-117.09111","1400","RB,NU,P1,F","SO2","0","0.2","0.1","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.2","94","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NO","0","1","0","0","0","0","0","0","1","1","1","1","1","1","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NO2","2","3","2","2","1","1","2","1","2","2","3","4","2","2","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","NOX","2","3","3","2","1","1","2","2","2","4","4","5","3","3","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","O3","34","33","42","37","37","29","29","22","20","22","28","25","30","9","95","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","PM2.5","6","5","4","3","5","9","15","4","3","2","4","5","5","10","98","","","","","","","","","","","",""
"091801","Fort Chipewyan","Fort Chipewyan","58.70879","-111.17683","238","RB,NU,P1,W","SO2","0.2","0.5","0.2","0","0","0","0.1","0.1","0.1","0.1","0.4","0.5","0.2","0.6","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NO","1","1","0","0","0","0","0","0","0","0","0","0","0","1","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NO2","4","5","4","2","2","2","2","2","2","2","3","4","3","2","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","NOX","4","6","4","2","2","2","2","2","2","2","3","4","3","3","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","O3","28","30","40","41","39","32","28","24","24","28","27","29","31","11","95","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","PM2.5","4","7","5","3","13","3","5","5","2","2","2","4","5","14","100","","","","","","","","","","","",""
"091901","Caroline","16-30-034-5 W5","51.94687","-114.69744","1140","RB,NU,P1,A","SO2","1.1","1.7","1.4","1.1","1.3","1.1","1.2","1.1","1.2","1.3","1.3","1.5","1.3","0.7","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","CO","0.28","0.28","0.07","0.02","0.23","0.14","0.15","0.17","0.17","0.19","0.25","0.32","0.19","0.18","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","NO","13","16","7","1","1","1","1","1","2","5","12","17","6","16","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","NO2","15","24","20","6","5","4","4","4","5","9","15","20","11","11","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","NOX","28","40","27","7","6","5","5","5","7","14","28","38","17","25","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","O3","19","15","26","35","35","26","23","19","18","17","16","13","22","13","95","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","PM2.5","6","9","9","4","22","3","4","3","3","5","6","8","7","21","99","","","","","","","","","","","",""
"092001","Grande Prairie","10327 - 107 Avenue","55.1766","-118.8078","658","PE,MU,P3,W","SO2","0.4","0.6","0.4","0.1","0.1","0.1","0.3","0.1","0.5","0.8","0.5","0.5","0.4","1.3","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NO","1","2","1","0","0","0","0","0","0","1","1","1","1","3","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NO2","7","7","6","2","2","3","2","2","2","3","5","8","4","5","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","NOX","8","9","7","3","2","3","2","2","3","4","6","9","5","7","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","O3","29","30","41","39","40","31","26","22","22","24","23","24","29","11","95","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","PM2.5","7","10","9","4","11","9","7","6","4","4","5","7","7","10","100","","","","","","","","","","","",""
"092201","Lamont","Rge Rd 203 & Twp Rd 550","53.76036","-112.88017","767","RB,NU,P1,A","SO2","1.3","1.2","1.7","0.9","0.4","0.8","0.5","0.6","0.6","0.8","1","1.8","1","1.8","95","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P2,A","NO","1","1","1","0","0","0","0","0","0","0","1","1","0","1","95","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P2,A","NO2","5","6","4","4","4","4","4","3","3","3","4","6","4","2","95","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P2,A","NOX","5","7","4","5","4","4","4","4","3","4","5","6","5","3","95","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P2,A","O3","29","28","40","38","36","28","24","20","19","26","22","25","28","11","95","","","","","","","","","","","",""
"092601","Breton","Hwy 20","53.0903","-114.46061","900","RB,NU,P2,A","SO2","0.2","0.7","0.3","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.4","0.2","0.7","95","","","","","","","","","","","",""
"092801","Drayton Valley","48 Ave","53.220024","-114.984207","858","PE,SU,P2,R","O3","","","","","37","28","25","21","20","24","18","17","","","68","","","","","","","","","","","",""
"092801","Drayton Valley","48 Ave","53.220024","-114.984207","858","PE,SU,P2,R","PM2.5","8","11","9","5","13","6","5","4","4","4","4","7","7","10","100","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NO","8","7","3","1","2","1","1","1","1","3","6","10","4","10","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NO2","11","13","10","5","4","3","3","6","5","7","12","17","8","8","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","NOX","19","20","13","6","6","3","5","7","6","10","18","28","12","15","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","O3","21","23","33","36","36","25","21","17","18","20","17","12","23","14","95","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","PM2.5","2","3","2","1","7","2","1","1","1","1","1","2","2","6","98","","","","","","","","","","","",""
"092901","Edson","7 Ave","53.593771","-116.395822","894","PE,SU,P2,I","SO2","0.1","0.3","0.2","0","0","0","0","0","0","0.1","0.1","0.2","0.1","0.3","95","","","","","","","","","","","",""
"093001","Grande Prairie","","55.1172","-118.7647","645","RB,NU,P4,F","PM2.5","3","5","5","2","17","4","5","4","3","3","4","4","5","16","98","","","","","","","","","","","",""
"093001","Grande Prairie","","55.1172","-118.7647","645","RB,NU,P4,F","SO2","0.2","0.5","0.3","0.1","0.1","0.1","0.3","0.1","0.2","0.5","0.3","0.2","0.2","0.9","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NO","1","2","1","1","0","1","1","1","1","1","1","1","1","2","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NO2","6","8","9","5","6","8","7","3","4","9","9","9","7","4","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","NOX","7","10","10","6","7","9","8","4","5","9","9","9","8","5","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","O3","24","24","31","32","31","20","18","20","18","19","18","22","23","10","95","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","PM2.5","8","8","8","5","11","6","4","5","6","4","5","8","6","8","100","","","","","","","","","","","",""
"093101","Genesee","Range Road 15","53.3016","-114.2211","772","RB,NU,P1,A","SO2","0.6","1","0.6","0.7","0.5","0.4","0.6","0.7","0.6","0.5","0.2","0.2","0.5","1.4","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","NO","5","5","7","3","1","2","2","2","3","4","5","10","4","9","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","NO2","10","12","12","8","2","4","3","4","4","6","8","12","7","7","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","NOX","15","17","20","10","3","5","5","6","7","10","13","22","11","15","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","O3","22","23","27","32","31","21","17","14","14","21","22","18","22","15","95","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","PM2.5","8","8","10","8","14","6","6","7","5","5","6","9","8","11","99","","","","","","","","","","","",""
"093202","Hinton","Private Road","53.427301","-117.544067","1215","RB,SU,P2,O","SO2","0.2","0.1","0.2","0.2","0.2","0.3","0.2","0.2","0.3","0.6","0.9","1","0.4","1.3","95","","","","","","","","","","","",""
"093801","Warbug","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NO","1","3","1","0","1","0","0","0","0","0","1","1","1","3","94","","","","","","","","","","","",""
"093801","Warbug","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NO2","6","7","6","3","3","2","2","2","2","2","3","7","4","4","94","","","","","","","","","","","",""
"093801","Warbug","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","NOX","7","10","7","3","4","2","2","2","2","3","3","8","4","6","94","","","","","","","","","","","",""
"093801","Warbug","Range Road 34","53.53","-114.6361","753","RB,NU,P1,A","SO2","0.3","0.5","0.6","0.3","0.6","0.1","0.3","0.5","0.3","0.7","0.5","0.4","0.4","1.7","95","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NO","0","1","0","0","0","0","0","0","0","0","0","1","0","1","94","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NO2","4","5","2","1","1","0","1","1","1","2","3","5","2","3","94","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","NOX","4","7","2","1","2","1","1","1","1","3","3","5","3","4","94","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","PM2.5","6","9","6","3","14","7","5","4","3","3","4","6","6","11","99","","","","","","","","","","","",""
"093901","Thorsby","Range Road 35","53.633","-114.4199","774","RB,NU,P2,A","SO2","0.1","0.4","0.3","0.1","0.1","0.1","0.3","0.2","0.1","0.2","0.2","0.2","0.2","0.8","94","","","","","","","","","","","",""
"094001","Debolt","Goodwin Road","55.402658","-118.280945","638","RB,NU,P1,A","PM2.5","5","7","6","2","26","6","7","4","3","4","5","6","7","27","99","","","","","","","","","","","",""
"094001","Debolt","Goodwin Road","55.402658","-118.280945","638","RB,NU,P1,A","SO2","0.5","0.7","0.8","0.1","0.1","0.1","0.2","0.1","0.1","0.4","0.4","0.5","0.3","0.7","95","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NO","1","2","1","1","1","1","1","2","1","1","1","1","1","3","90","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NO2","7","6","5","4","3","3","2","2","2","3","3","7","4","4","90","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","NOX","8","7","6","4","4","4","3","4","3","3","4","8","5","5","90","","","","","","","","","","","",""
"094202","Sunnybrook","","53.4243","-114.3749","684","RB,NU,P1,F","SO2","0.3","0.5","0.7","0.6","0.7","0.5","0.8","0.4","0.4","0.5","0.1","0.1","0.5","1.7","91","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","NO","1","2","1","0","0","0","0","0","0","1","1","2","1","3","91","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","NO2","6","8","5","2","2","2","2","2","2","2","4","6","4","4","91","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","NOX","7","10","6","3","2","2","2","2","2","3","5","8","4","6","91","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","O3","28","28","38","37","36","27","21","18","18","21","22","21","26","13","95","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","PM2.5","4","4","4","2","6","5","3","3","2","2","3","6","4","4","100","","","","","","","","","","","",""
"094301","Cold Lake","15 Ave","54.414014","-110.232939","556","PE,SU,P2,R","SO2","0.2","0.3","0.3","0","0.1","0.1","0","0.1","0.1","0.1","0.1","0.2","0.1","0.4","95","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NO","0","1","0","0","0","0","0","0","0","0","0","0","0","1","95","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NO2","3","4","2","1","2","2","1","1","1","1","2","5","2","2","95","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","NOX","4","5","3","1","2","2","1","1","1","2","2","5","2","3","95","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","O3","32","34","45","41","42","31","26","23","23","25","26","27","31","11","94","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","PM2.5","5","6","5","3","8","7","5","4","2","4","4","7","5","5","100","","","","","","","","","","","",""
"094401","St Lina","","54.2165","-111.5026","679","RB,SU,P1,F","SO2","0.2","0.7","0.4","0.1","0.1","0","0","0","0.1","0.1","0.1","0.4","0.2","0.5","95","","","","","","","","","","","",""
"094500","Joussard","","55.34625","-115.89975","670","RB,NU,P1,F","O3","30","32","44","","39","25","20","18","20","25","27","28","28","11","91","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","NO","1","1","0","0","0","0","0","0","1","0","0","1","1","2","94","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","NO2","4","5","3","1","1","1","1","1","1","2","3","5","2","3","94","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","NOX","5","6","3","2","2","1","2","1","1","2","3","6","3","4","94","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","O3","27","30","41","37","36","28","23","20","20","22","24","21","27","11","95","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","PM2.5","3","5","3","3","11","9","7","5","4","4","5","6","5","10","98","","","","","","","","","","","",""
"094601","Anzac","264 Stony Mountain Rd.","56.44928","-111.03722","0","RB,NU,P1,R","SO2","0.6","0.9","0.5","0.3","0.5","0.2","0.3","0.5","0.3","0.3","0.6","0.8","0.5","0.9","94","","","","","","","","","","","",""
"100103","Metro Van - New Westminster","Sherbrooke And Columbian Streets","49.227045","-122.894487","45","PE,LU,P5,R","NO","34","16","13","7","7","5","6","7","8","15","35","21","15","24","99","","","","","","","","","","","",""
"100103","Metro Van - New Westminster","Sherbrooke And Columbian Streets","49.227045","-122.894487","45","PE,LU,P5,R","NO2","21","22","22","15","14","11","10","13","12","15","18","19","16","8","99","","","","","","","","","","","",""
"100103","Metro Van - New Westminster","Sherbrooke And Columbian Streets","49.227045","-122.894487","45","PE,LU,P5,R","NOX","55","39","35","22","20","15","16","20","20","31","53","39","30","29","99","","","","","","","","","","","",""
"100103","Metro Van - New Westminster","Sherbrooke And Columbian Streets","49.227045","-122.894487","45","PE,LU,P5,R","O3","7","12","15","20","19","19","15","15","11","8","5","5","13","12","97","","","","","","","","","","","",""
